訂單編號,產品料號,目標數量,最早開始時間,交期,優先度,orderBomKey,已逾期天數
000001710313-1_0_1,ZDM1214133M,12,2022/2/15 03:49,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.84097222
000001710313-1_0_2,ZDM1214133M,12,2022/2/15 03:49,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.84097222
000001710313-1_0_3,ZDM1214133M,12,2022/2/15 03:49,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.84097222
000001710313-1_0_4,ZDM1214133M,12,2022/2/15 03:49,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.84097222
000001710313-1_0_5,ZDM1214133M,12,2022/2/15 03:49,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.84097222
000001710313-1_0_6,ZDM1214133M,12,2022/2/15 03:49,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.84097222
000001710313-1_0_7,ZDM1214133M,12,2022/2/15 03:49,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.84097222
000001710314-1_0_0,ZDM1214133M,12,2022/2/15 03:49,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.84097222
000001710314-2_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710314-2_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710314-2_0_2,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710314-2_0_3,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710314-2_0_4,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710314-2_0_5,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710315-1_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710315-2_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710315-2_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710315-2_0_2,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710315-2_0_3,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710315-3_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710316-1_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710316-1_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710316-1_0_2,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710316-1_0_3,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710316-2_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710316-2_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710316-2_0_2,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710316-3_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710317-1_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710317-1_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710317-1_0_2,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710317-2_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710317-2_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710317-2_0_2,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710317-2_0_3,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710317-2_0_4,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710318-1_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710318-1_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710318-1_0_2,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710318-2_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710318-3_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710318-3_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710318-5_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710319-1_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710319-1_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710319-1_0_2,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710319-2_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710319-2_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710320-1_0_0,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710320-1_0_1,ZDM1214133M,12,2022/2/9 03:49,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.84097222
000001710320-2_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710320-3_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710320-4_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710321-1_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710321-1_0_1,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710321-2_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710321-3_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710321-3_0_1,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710322-1_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710322-1_0_1,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710322-2_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710322-2_0_1,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710322-2_0_2,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710323-1_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710323-1_0_1,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001710323-2_0_0,ZDM1214133M,12,2022/2/16 03:49,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.84097222
000001704566-3_0_0,ZSS1134123M,4,2022/2/3 03:55,2022/3/3 00:00,3,FRR0023012RR01EDIAB_20220618_2_MRR0023201,27.83680556
000001711657-1_0_0,ZCM1125126M,2,2022/2/5 04:03,2022/3/5 00:00,4,FBL0014015BL01EDIAM_20220618_2_MBL0014501,27.83125
000001711657-6_0_1,ZCM1125126M,2,2022/3/7 04:03,2022/4/4 00:00,4,FBL0014015BL01EDIAM_20220723_2_MBL0014501,27.83125
000001709922-6_0_0,ZSS1163123M,2,2022/2/26 04:20,2022/3/26 00:00,4,FRR0052012RR01EDIAB_20220709_2_MRR0052201,27.81944444
000001709922-7_0_0,ZSS1163123M,2,2022/3/19 04:20,2022/4/16 00:00,4,FRR0052012RR01EDIAB_20220730_2_MRR0052201,27.81944444
000001705571-1_0_0,ZSS1135123M,4,2022/2/3 04:22,2022/3/3 00:00,3,FRR0024012RR01EDIAB_20220618_2_MRR0024201,27.81805556
000001705571-3_0_2,ZSS1135123M,4,2022/2/12 04:22,2022/3/12 00:00,3,FRR0024022RR01EDIAB_20220625_2_MRR0024201,27.81805556
000001705571-5_0_0,ZSS1135123M,4,2022/2/25 04:22,2022/3/25 00:00,3,FRR0024012RR01EDIAB_20220709_2_MRR0024201,27.81805556
000001700252-3_0_0,ZQI1149124M,2,2022/2/23 04:23,2022/3/23 00:00,4,FPH0038013PO01ATFAQ_20220709_2_MPH0038301,27.81736111
000001669127-3_0_0,ZCN1151124M,2,2022/2/19 05:00,2022/3/19 00:00,3,FBM0040013BW01EDIAQ_20220709_2_MBM0040301,27.79166667
000001706641-2_0_1,ZGS1140123M,2,2022/3/20 05:04,2022/4/17 00:00,3,FFR0039012FR01EDISA_20220430_2_MFR0039201,27.78888889
000001709479-1_0_0,ZGS1140123M,2,2022/3/20 05:04,2022/4/17 00:00,3,FFR0039012FR01EDISA_20220430_2_MFR0039201,27.78888889
000001709479-3_0_1,ZGS1140123M,2,2022/3/20 05:04,2022/4/17 00:00,3,FFR0043012FR01EDISA_20220430_2_MFR0039201,27.78888889
000001710911-2_0_1,ZGS1162123M,2,2022/2/12 05:08,2022/3/12 00:00,3,FFR0051012FR01EDISA_20220326_2_MFR0051201,27.78611111
000001710911-4_0_0,ZGS1162123M,2,2022/2/13 05:08,2022/3/13 00:00,3,FFR0059012FR01EDISA_20220326_2_MFR0051201,27.78611111
000001710911-5_0_0,ZGS1162123M,2,2022/2/13 05:08,2022/3/13 00:00,3,FFR0059012FR01EDISA_20220326_2_MFR0051201,27.78611111
000001710111-4_0_1,ZIP1129123M,2,2022/1/16 05:12,2022/2/13 00:00,4,FHO0018012UD01EDIAN_20220521_2_MHO0018201,27.78333333
000001710312-1_0_7,ZDM1214133M,11,2022/2/15 05:17,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.77986111
000001708483-1_0_3,ZIO1154122M,4,2022/2/17 05:38,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,27.76527778
000001707606-1_0_0,ZGS1163123M,2,2022/2/6 05:42,2022/3/6 00:00,3,FFR0060012FR01EDISA_20220319_2_MFR0052201,27.7625
000001707398-1_0_0,ZHN1100122M,2,2022/3/5 05:44,2022/4/2 00:00,4,FGM0099013HJ04EDIA6_20220709_2_MGM0099101,27.76111111
000001706455-9_0_0,ZQI1212122M,2,2022/1/18 05:52,2022/2/15 00:00,4,FPH0115011PO01EDIAQ_20220604_2_MPH0101101,27.75555556
000001704190-2_0_0,ZCM1122127M,2,2022/2/17 06:20,2022/3/17 00:00,3,FBL0019013BL01EDIAM_20220702_2_MBL0011601,27.73611111
000001679164-2_0_0,ZCM1153124M,2,2022/2/6 06:20,2022/3/6 00:00,3,FBL0044011BL01EDIAM_20220507_2_MBL0042301,27.73611111
000001708081-2_0_1,ZNM1173122M,2,2022/3/13 06:42,2022/4/10 00:00,1,FML0060011ML01EDIAM_20220723_2_MML0062101,27.72083333
000001708081-8_0_1,ZNM1173122M,2,2022/3/19 06:42,2022/4/16 00:00,1,FML0062011ML01EDIAM_20220730_2_MML0062101,27.72083333
000001710314-1_0_1,ZDM1214133M,10,2022/2/15 06:44,2022/3/15 00:00,4,FCL0103022DC01EDIA6_20220709_2_MCL0103202,27.71944444
000001710321-2_0_1,ZDM1214133M,10,2022/2/16 06:44,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.71944444
000001710321-4_0_0,ZDM1214133M,10,2022/2/16 06:44,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.71944444
000001665429-2_0_0,ZGS1174122M,2,2022/1/16 07:22,2022/2/13 00:00,4,FFR0063011FR01EDISA_20220226_2_MFR0063102,27.69305556
000001665430-2_0_0,ZGS1174122M,2,2022/1/23 07:22,2022/2/20 00:00,4,FFR0063011FR01EDISA_20220305_2_MFR0063102,27.69305556
000001705849-2_0_1,ZGS1161123M,2,2022/2/6 07:39,2022/3/6 00:00,3,FFR0058012FR01EDISA_20220319_2_MFR0050201,27.68125
000001707897-2_0_0,ZGS1161123M,2,2022/2/13 07:39,2022/3/13 00:00,3,FFR0050012FR01EDISA_20220326_2_MFR0050201,27.68125
000001709099-2_0_2,ZGS1161123M,2,2022/2/13 07:39,2022/3/13 00:00,3,FFR0058012FR01EDISA_20220326_2_MFR0050201,27.68125
000001709099-4_0_1,ZGS1161123M,2,2022/2/20 07:39,2022/3/20 00:00,3,FFR0050012FR01EDISA_20220402_2_MFR0050201,27.68125
000001711240-3_0_0,ZGS1161123M,2,2022/4/10 07:39,2022/5/8 00:00,3,FFR0050012FR01EDISA_20220521_2_MFR0050201,27.68125
000001705571-4_0_0,ZSS1135123M,3,2022/2/25 08:33,2022/3/25 00:00,3,FRR0024012RR01EDIAB_20220709_2_MRR0024201,27.64375
000001705572-2_0_1,ZSS1135123M,3,2022/3/17 08:33,2022/4/14 00:00,3,FRR0024012RR01EDIAB_20220730_2_MRR0024201,27.64375
000001708080-1_0_0,ZNM1172122M,2,2022/3/13 08:34,2022/4/10 00:00,1,FML0057011ML01EDIAM_20220723_2_MML0061101,27.64305556
000001708080-4_0_0,ZNM1172122M,2,2022/3/20 08:34,2022/4/17 00:00,1,FML0055011ML01EDIAM_20220730_2_MML0061101,27.64305556
000001704855-3_0_3,ZGS1172122M,2,2022/2/6 08:48,2022/3/6 00:00,4,FFR0061011FR01EDISA_20220319_2_MFR0061102,27.63333333
000001704998-6_0_1,ZGS1149123M,1,2022/2/20 08:56,2022/3/20 00:00,3,FFR0038012FR01EDISA_20220402_2_MFR0038201,27.62777778
000001710758-3_0_0,ZGS1149123M,1,2022/3/6 08:56,2022/4/3 00:00,3,FFR0038012FR01EDISA_20220416_2_MFR0038201,27.62777778
000001706423-4_0_1,ZHN1106122M,2,2022/1/28 08:57,2022/2/25 00:00,4,FGM0097011HJ04EDIA6_20220604_2_MGM0095101,27.62708333
000001708160-3_0_2,ZHN1105122M,2,2022/1/21 08:59,2022/2/18 00:00,4,FGM0096011HJ04EDIA6_20220528_2_MGM0094101,27.62569444
000001708160-4_0_5,ZHN1105122M,2,2022/1/29 08:59,2022/2/26 00:00,4,FGM0094013HJ04EDIA6_20220604_2_MGM0094101,27.62569444
000001709799-4_0_0,ZQI1120127M,2,2022/1/19 09:13,2022/2/16 00:00,3,FPH0113013PO01ATFAQ_20220604_2_MPH0019601,27.61597222
000001707408-5_0_0,ZCM1138122M,1,2022/1/15 10:02,2022/2/12 00:00,3,FBL0028011BL01EDIAM_20220528_2_MBL0027101,27.58194444
000001709790-1_0_0,ZKB1311125M,1,2022/1/19 10:43,2022/2/16 00:00,4,FJA0200014JA03EDIAM_20220604_2_MJA0200401,27.55347222
000001710322-1_0_2,ZDM1214133M,7,2022/2/16 11:05,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.53819444
000001709654-1_0_2,ZUE1141123M,1,2022/2/18 11:20,2022/3/18 00:00,3,FTD0030012CF01SAISA_20220416_2_MTD0030201,27.52777778
000001709654-4_0_0,ZUE1141123M,1,2022/3/4 11:20,2022/4/1 00:00,3,FTD0030012CF01SAISA_20220430_2_MTD0030201,27.52777778
000001707561-1_0_1,ZUE1131124M,1,2022/2/17 11:51,2022/3/17 00:00,3,FTD0028011CF01SAISA_20220416_2_MTD0020301,27.50625
000001707561-3_0_1,ZUE1131124M,1,2022/3/10 11:51,2022/4/7 00:00,3,FTD0020013CF01FORSA_20220507_2_MTD0020301,27.50625
000001710583-1_0_0,ZUE1131124M,1,2022/3/10 11:51,2022/4/7 00:00,3,FTD0020013CF01FORSA_20220507_2_MTD0020301,27.50625
000001709441-1_0_0,ZCM1142122M,1,2022/2/6 11:57,2022/3/6 00:00,3,FBL0031011BL01EDIAM_20220618_2_MBL0031101,27.50208333
000001709442-8_0_0,ZCM1142122M,1,2022/2/13 11:57,2022/3/13 00:00,3,FBL0033011BL01EDIAM_20220625_2_MBL0031101,27.50208333
000001707051-5_0_2,ZQI1211122M,1,2022/1/19 12:08,2022/2/16 00:00,4,FPH0114011PO01EDIAQ_20220604_2_MPH0100101,27.49444444
000001707391-1_0_2,ZSS1134123M,2,2022/2/3 12:30,2022/3/3 00:00,3,FRR0023012RR01EDIAB_20220618_2_MRR0023201,27.47916667
000001710320-3_0_1,ZDM1214133M,6,2022/2/16 12:32,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.47777778
000001707410-1_0_0,ZCN1241122M,1,2022/1/26 12:36,2022/2/23 00:00,4,FBM0130011BW01EDIAB_20220611_2_MBM0130101,27.475
000001707412-3_0_2,ZCN1241122M,1,2022/2/8 12:36,2022/3/8 00:00,4,FBM0130011BW01EDIAB_20220625_2_MBM0130101,27.475
000001671574-1_0_0,ZQI1149124M,1,2022/1/19 12:41,2022/2/16 00:00,4,FPH0038013PO01ATFAQ_20220604_2_MPH0038301,27.47152778
000001694334-2_0_1,ZQI1149124M,1,2022/2/2 12:41,2022/3/2 00:00,4,FPH0038013PO01ATFAQ_20220618_2_MPH0038301,27.47152778
000001700254-1_0_0,ZQI1149124M,1,2022/3/9 12:41,2022/4/6 00:00,4,FPH0038013PO01ATFAQ_20220723_2_MPH0038301,27.47152778
000001694781-2_0_0,ZCM1123127M,1,2022/1/15 12:44,2022/2/12 00:00,3,FBL0020013BL01EDIAM_20220528_2_MBL0012601,27.46944444
000001694782-1_0_0,ZCM1123127M,1,2022/1/15 12:44,2022/2/12 00:00,3,FBL0020013BL01EDIAM_20220528_2_MBL0012601,27.46944444
000001701151-3_0_0,ZCM1141123M,1,2022/2/5 12:49,2022/3/5 00:00,3,FBL0034012BL01EDIAM_20220618_2_MBL0030201,27.46597222
000001701151-4_0_0,ZCM1141123M,1,2022/2/5 12:49,2022/3/5 00:00,3,FBL0034012BL01EDIAM_20220618_2_MBL0030201,27.46597222
000001706418-3_0_2,ZCM1141123M,1,2022/2/12 12:49,2022/3/12 00:00,3,FBL0034012BL01EDIAM_20220625_2_MBL0030201,27.46597222
000001678088-4_0_0,ZCN1152124M,1,2022/3/1 12:58,2022/3/29 00:00,3,FBM0041013BW01EDIAQ_20220716_2_MBM0041301,27.45972222
000001710909-2_0_0,ZGS1162123M,1,2022/1/30 13:04,2022/2/27 00:00,3,FFR0059012FR01EDISA_20220312_2_MFR0051201,27.45555556
000001707604-1_0_0,ZGS1163123M,1,2022/2/6 13:21,2022/3/6 00:00,3,FFR0052012FR01EDISA_20220319_2_MFR0052201,27.44375
000001711188-3_0_0,ZHN1100122M,1,2022/3/11 13:22,2022/4/8 00:00,4,FGM0101011HJ04EDIA6_20220716_2_MGM0099101,27.44305556
000001706455-7_0_1,ZQI1212122M,1,2022/1/18 13:23,2022/2/15 00:00,4,FPH0115011PO01EDIAQ_20220604_2_MPH0101101,27.44236111
000001710777-6_0_0,ZQI1212122M,1,2022/1/19 13:23,2022/2/16 00:00,4,FPH0119011PO01EDIAQ_20220604_2_MPH0101101,27.44236111
000001700404-2_0_1,ZUE1153123M,1,2022/2/13 13:35,2022/3/13 00:00,3,FTD0042012CF01FORSA_20220409_1_MTD0042201,27.43402778
000001706643-4_0_1,ZQI1223124M,1,2022/4/3 13:35,2022/5/1 00:00,3,FPH0145011PO01ATFAQ_20220416_2_MPH0112301,27.43402778
000001697283-2_0_0,ZCM1122127M,1,2022/2/17 13:37,2022/3/17 00:00,3,FBL0019013BL01EDIAM_20220702_2_MBL0011601,27.43263889
000001711632-1_0_0,ZGS1179122M,1,2022/4/2 13:42,2022/4/30 00:00,3,FFR0068011FR01EDISA_20220514_2_MFR0068101,27.42916667
000001700577-1_0_0,ZGS1178122M,1,2022/2/5 13:52,2022/3/5 00:00,4,FFR0067011FR01EDISA_20220319_2_MFR0067101,27.42222222
000001704507-4_0_0,ZGS1178122M,1,2022/3/11 13:52,2022/4/8 00:00,4,FFR0067011FR01EDISA_20220423_2_MFR0067101,27.42222222
000001710320-5_0_0,ZDM1214133M,5,2022/2/16 13:59,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.41736111
000001710367-1_0_0,ZCN1101123M,1,2022/2/13 14:02,2022/3/13 00:00,3,FBM0090012BW01EDIAB_20220716_2_MBM0090201,27.41527778
000001707898-1_0_0,ZGS1150123M,1,2022/1/22 14:03,2022/2/19 00:00,3,FFR0049012FR01EDISA_20220305_2_MFR0049201,27.41458333
000001665428-1_0_0,ZGS1175122M,1,2022/1/30 14:17,2022/2/27 00:00,4,FFR0064011FR01EDISA_20220312_2_MFR0064101,27.40486111
000001704854-2_0_1,ZGS1172122M,1,2022/2/20 14:46,2022/3/20 00:00,4,FFR0061011FR01EDISA_20220402_2_MFR0061102,27.38472222
000001708080-3_0_1,ZNM1172122M,1,2022/3/12 14:47,2022/4/9 00:00,1,FML0061011ML01EDIAM_20220723_2_MML0061101,27.38402778
000001706423-3_0_0,ZHN1106122M,1,2022/1/30 14:58,2022/2/27 00:00,4,FGM0095013HJ04EDIA6_20220604_2_MGM0095101,27.37638889
000001708158-1_0_1,ZHN1105122M,1,2022/1/15 14:59,2022/2/12 00:00,4,FGM0094013HJ04EDIA6_20220521_2_MGM0094101,27.37569444
000001708160-1_0_0,ZHN1105122M,1,2022/1/22 14:59,2022/2/19 00:00,4,FGM0094013HJ04EDIA6_20220528_2_MGM0094101,27.37569444
000001695563-2_0_0,ZGS1176122M,1,2022/3/12 15:02,2022/4/9 00:00,4,FFR0069011FR01EDISA_20220423_2_MFR0065101,27.37361111
000001700741-3_0_0,ZGS1176122M,1,2022/3/17 15:02,2022/4/14 00:00,4,FFR0065011FR01EDISA_20220430_2_MFR0065101,27.37361111
000001708304-2_0_4,ZGS1176122M,1,2022/3/18 15:02,2022/4/15 00:00,4,FFR0069011FR01EDISA_20220430_2_MFR0065101,27.37361111
000001709799-2_0_2,ZQI1120127M,1,2022/1/19 15:04,2022/2/16 00:00,3,FPH0061014PO01ATFAQ_20220604_2_MPH0019601,27.37222222
000001709799-5_0_0,ZQI1120127M,1,2022/1/19 15:04,2022/2/16 00:00,3,FPH0113013PO01ATFAQ_20220604_2_MPH0019601,27.37222222
000001709800-1_0_3,ZQI1120127M,1,2022/1/19 15:04,2022/2/16 00:00,3,FPH0113013PO01ATFAQ_20220604_2_MPH0019601,27.37222222
000001687506-2_0_0,ZSS1144122M,1,2022/2/13 15:19,2022/3/13 00:00,4,FRR0033011RR01EDIAB_20220625_2_MRR0033101,27.36180556
000001710320-1_0_2,ZDM1214133M,4,2022/2/9 15:26,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.35694444
000001710321-3_0_2,ZDM1214133M,4,2022/2/16 15:26,2022/3/16 00:00,4,FCL0103022DC01EDIA6_20220723_2_MCL0103202,27.35694444
000001706199-1_0_0,ZCN1230122M,1,2022/1/21 15:31,2022/2/18 00:00,4,FBM0129011BW01EDIAB_20220604_2_MBM0129101,27.35347222
000001709506-1_0_0,ZCN1230122M,1,2022/1/21 15:31,2022/2/18 00:00,4,FBM0129011BW01EDIAB_20220604_2_MBM0129101,27.35347222
000001709507-4_0_0,ZCN1230122M,1,2022/1/30 15:31,2022/2/27 00:00,4,FBM0129011BW01EDIAB_20220618_2_MBM0129101,27.35347222
000001704566-4_0_0,ZSS1134123M,1,2022/2/3 16:47,2022/3/3 00:00,3,FRR0023012RR01EDIAB_20220618_2_MRR0023201,27.30069444
000001708482-3_0_0,ZIO1154122M,1,2022/2/17 17:24,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,27.275
000001710314-2_0_6,ZDM1214133M,2,2022/2/9 18:20,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.23611111
000001710318-4_0_0,ZDM1214133M,2,2022/2/9 18:20,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.23611111
000001710319-1_0_3,ZDM1214133M,2,2022/2/9 18:20,2022/3/9 00:00,4,FCL0103022DC01EDIA6_20220716_2_MCL0103202,27.23611111
